2026-04-20T17:35:14.789198, server2, 192.168.0.5, /login, 404, 1.024
2026-04-20T17:37:43.889957, server2, 10.0.0.8, /products, 200, 1.053
2026-04-20T17:37:01.776425, server3, 10.0.0.8, /, 200, 0.824
2026-04-20T17:38:21.632339, server1, 172.16.0.1, /products, 200, 0.548
2026-04-20T17:27:04.562315, server2, 192.168.0.2, /, 200, 1.18
2026-04-20T17:40:03.869842, server3, 172.16.0.1, /, 200, 0.688
2026-04-20T17:32:42.502191, server2, 192.168.0.2, /login, 404, 0.552
2026-04-20T17:40:31.402451, server3, 172.16.0.1, /login, 500, 0.677
2026-04-20T17:43:15.183414, server3, 172.16.0.1, /products, 500, 1.158
2026-04-20T17:41:05.745980, server2, 10.0.0.8, /api/data, 404, 0.555
2026-04-20T17:36:55.330870, server3, 192.168.0.5, /products, 404, 0.8
2026-04-20T17:39:11.487591, server2, 172.16.0.1, /login, 200, 0.394
2026-04-20T17:26:07.482237, server1, 10.0.0.8, /products, 404, 0.095
2026-04-20T17:37:12.969345, server3, 192.168.0.2, /api/data, 200, 0.735
2026-04-20T17:31:56.572940, server2, 172.16.0.1, /products, 500, 0.462
2026-04-20T17:27:56.897337, server3, 192.168.0.5, /login, 200, 0.251
2026-04-20T17:42:56.842197, server1, 10.0.0.8, /login, 404, 0.675
2026-04-20T17:37:31.293959, server2, 172.16.0.1, /login, 500, 0.152
2026-04-20T17:33:48.707858, server3, 192.168.0.5, /api/data, 404, 0.481
2026-04-20T17:34:38.592929, server1, 10.0.0.8, /api/data, 200, 1.16
2026-04-20T17:40:02.235215, server1, 192.168.0.5, /api/data, 200, 0.857
2026-04-20T17:27:22.931774, server1, 192.168.0.5, /, 404, 0.807
2026-04-20T17:43:59.024225, server2, 192.168.0.2, /api/data, 200, 0.05
2026-04-20T17:43:57.895444, server1, 192.168.0.2, /login, 500, 0.42
2026-04-20T17:38:11.327096, server1, 172.16.0.1, /api/data, 200, 0.434
2026-04-20T17:35:51.940499, server1, 192.168.0.5, /api/data, 404, 0.886
2026-04-20T17:34:47.979429, server1, 192.168.0.5, /api/data, 404, 0.537
2026-04-20T17:41:54.242613, server3, 10.0.0.8, /login, 200, 0.781
2026-04-20T17:36:56.072054, server2, 192.168.0.5, /, 200, 0.196
2026-04-20T17:32:17.900501, server2, 172.16.0.1, /, 200, 0.444
2026-04-20T17:28:43.083643, server3, 172.16.0.1, /api/data, 404, 0.666
2026-04-20T17:28:42.688901, server3, 192.168.0.2, /, 500, 1.027
2026-04-20T17:35:15.634707, server1, 10.0.0.8, /api/data, 404, 0.328
2026-04-20T17:28:43.994434, server2, 10.0.0.8, /products, 200, 0.733
2026-04-20T17:24:51.728832, server1, 10.0.0.8, /api/data, 200, 0.455
2026-04-20T17:41:54.515828, server1, 10.0.0.8, /products, 200, 0.866
2026-04-20T17:32:58.550657, server1, 192.168.0.2, /products, 200, 1.039
2026-04-20T17:26:49.461607, server1, 10.0.0.8, /, 200, 1.179
2026-04-20T17:43:48.600257, server3, 172.16.0.1, /, 200, 1.099
2026-04-20T17:29:04.670925, server2, 10.0.0.8, /products, 200, 0.406
2026-04-20T17:37:09.824845, server2, 10.0.0.8, /login, 200, 1.122
2026-04-20T17:35:18.148973, server2, 192.168.0.5, /products, 200, 0.626
2026-04-20T17:37:43.249348, server2, 10.0.0.8, /login, 404, 0.172
2026-04-20T17:34:36.757967, server3, 10.0.0.8, /, 200, 0.518
2026-04-20T17:43:47.464745, server2, 172.16.0.1, /, 200, 0.735
2026-04-20T17:36:44.918261, server3, 192.168.0.2, /login, 200, 1.065
2026-04-20T17:34:21.319803, server2, 10.0.0.8, /products, 500, 0.868
2026-04-20T17:40:17.917998, server3, 172.16.0.1, /api/data, 404, 0.17
2026-04-20T17:33:39.533599, server2, 192.168.0.2, /, 200, 0.421
2026-04-20T17:29:14.505361, server2, 172.16.0.1, /, 200, 0.972
2026-04-20T17:28:47.862824, server1, 192.168.0.2, /, 200, 0.698
2026-04-20T17:34:16.436677, server2, 192.168.0.5, /api/data, 200, 0.445
2026-04-20T17:27:01.862983, server2, 192.168.0.2, /login, 200, 0.259
2026-04-20T17:31:50.367286, server1, 192.168.0.5, /products, 404, 0.678
2026-04-20T17:25:52.970961, server3, 192.168.0.5, /login, 500, 0.8
2026-04-20T17:43:40.883361, server2, 192.168.0.2, /login, 200, 0.807
2026-04-20T17:41:19.286401, server2, 172.16.0.1, /login, 404, 0.735
2026-04-20T17:35:34.690035, server2, 172.16.0.1, /api/data, 404, 1.056
2026-04-20T17:33:29.113910, server1, 172.16.0.1, /, 404, 0.281
2026-04-20T17:29:01.539884, server2, 10.0.0.8, /products, 200, 0.273
2026-04-20T17:32:59.399887, server2, 192.168.0.2, /products, 200, 0.85
2026-04-20T17:35:10.359664, server1, 172.16.0.1, /api/data, 404, 0.866
2026-04-20T17:37:00.063559, server2, 172.16.0.1, /products, 200, 0.708
2026-04-20T17:38:54.513831, server2, 172.16.0.1, /api/data, 200, 0.729
2026-04-20T17:25:00.827165, server3, 10.0.0.8, /api/data, 500, 1.165
2026-04-20T17:34:20.331561, server2, 10.0.0.8, /login, 404, 1.174
2026-04-20T17:32:27.370672, server3, 192.168.0.5, /login, 200, 0.712
2026-04-20T17:35:51.392720, server1, 192.168.0.2, /products, 404, 0.475
2026-04-20T17:41:40.145812, server3, 10.0.0.8, /products, 404, 0.752
2026-04-20T17:38:17.686949, server2, 192.168.0.2, /products, 500, 0.746
2026-04-20T17:28:23.639341, server1, 192.168.0.2, /api/data, 404, 0.155
2026-04-20T17:26:32.073340, server2, 172.16.0.1, /api/data, 500, 1.034
2026-04-20T17:35:18.403238, server3, 192.168.0.5, /login, 404, 1.055
2026-04-20T17:39:38.036812, server1, 172.16.0.1, /products, 200, 0.947
2026-04-20T17:37:22.486534, server3, 192.168.0.5, /login, 200, 1.134
2026-04-20T17:32:09.551176, server1, 10.0.0.8, /api/data, 200, 0.808
2026-04-20T17:35:21.692323, server1, 10.0.0.8, /api/data, 200, 1.094
2026-04-20T17:31:57.245452, server2, 10.0.0.8, /, 200, 0.385
2026-04-20T17:24:44.764999, server1, 10.0.0.8, /api/data, 200, 0.727
2026-04-20T17:32:26.024262, server2, 192.168.0.5, /api/data, 500, 0.171
2026-04-20T17:30:06.875462, server3, 192.168.0.5, /login, 200, 1.121
2026-04-20T17:25:32.752258, server2, 172.16.0.1, /, 200, 1.056
2026-04-20T17:30:11.690439, server1, 10.0.0.8, /login, 200, 0.276
2026-04-20T17:37:36.177910, server3, 10.0.0.8, /, 200, 0.125
2026-04-20T17:42:22.713186, server2, 10.0.0.8, /api/data, 404, 0.365
2026-04-20T17:36:44.155607, server2, 172.16.0.1, /api/data, 200, 0.278
2026-04-20T17:36:39.791554, server2, 192.168.0.5, /products, 200, 1.111
2026-04-20T17:29:13.304755, server1, 192.168.0.2, /login, 200, 0.067
2026-04-20T17:36:49.349464, server1, 192.168.0.5, /products, 404, 0.247
2026-04-20T17:41:32.014460, server2, 192.168.0.5, /api/data, 200, 0.725
2026-04-20T17:35:39.495343, server2, 192.168.0.2, /api/data, 500, 0.127
2026-04-20T17:39:05.005568, server3, 172.16.0.1, /products, 200, 0.458
2026-04-20T17:28:23.003352, server1, 10.0.0.8, /, 200, 0.414
2026-04-20T17:26:42.629347, server2, 172.16.0.1, /products, 200, 0.83
2026-04-20T17:38:09.639423, server2, 172.16.0.1, /, 500, 0.946
2026-04-20T17:27:06.672742, server1, 192.168.0.2, /api/data, 404, 0.8
2026-04-20T17:27:04.756264, server1, 172.16.0.1, /, 200, 0.931
2026-04-20T17:29:14.130366, server2, 192.168.0.5, /api/data, 500, 1.063
2026-04-20T17:44:35.133076, server3, 192.168.0.2, /, 404, 1.055
2026-04-20T17:39:14.002174, server3, 192.168.0.5, /, 404, 0.72
2026-04-20T17:25:06.348090, server3, 192.168.0.5, /, 404, 0.679
2026-04-20T17:27:31.067232, server2, 192.168.0.5, /api/data, 500, 1.093
2026-04-20T17:24:50.323619, server2, 192.168.0.2, /, 200, 0.444
2026-04-20T17:44:00.439655, server1, 172.16.0.1, /products, 200, 0.363
2026-04-20T17:36:54.542249, server1, 172.16.0.1, /login, 404, 0.433
2026-04-20T17:26:30.675423, server2, 192.168.0.2, /api/data, 200, 0.604
2026-04-20T17:43:55.559544, server2, 172.16.0.1, /, 200, 0.639
2026-04-20T17:44:27.218208, server1, 172.16.0.1, /api/data, 200, 0.475
2026-04-20T17:42:02.860997, server1, 10.0.0.8, /api/data, 200, 1.109
2026-04-20T17:37:29.179526, server2, 172.16.0.1, /, 200, 0.271
2026-04-20T17:24:58.991932, server1, 172.16.0.1, /, 200, 1.069
2026-04-20T17:38:35.538762, server2, 192.168.0.2, /login, 404, 1.131
2026-04-20T17:27:31.045063, server3, 172.16.0.1, /login, 500, 0.755
2026-04-20T17:43:40.385697, server2, 10.0.0.8, /login, 200, 0.514
2026-04-20T17:32:26.192264, server3, 10.0.0.8, /api/data, 200, 0.467
2026-04-20T17:28:09.060359, server3, 10.0.0.8, /api/data, 200, 0.834
2026-04-20T17:34:05.913618, server2, 192.168.0.5, /products, 200, 0.567
2026-04-20T17:42:08.796249, server2, 192.168.0.5, /, 200, 0.375
2026-04-20T17:31:34.440452, server3, 192.168.0.2, /, 200, 0.806
2026-04-20T17:36:11.447181, server2, 172.16.0.1, /, 200, 1.083
2026-04-20T17:33:44.548069, server2, 192.168.0.2, /login, 500, 0.549
2026-04-20T17:30:30.190534, server3, 192.168.0.5, /api/data, 200, 0.848
2026-04-20T17:28:34.875622, server1, 192.168.0.2, /products, 200, 0.863
2026-04-20T17:28:11.060921, server1, 192.168.0.2, /api/data, 200, 0.695
2026-04-20T17:32:39.367841, server2, 192.168.0.2, /, 200, 0.928
2026-04-20T17:31:11.326182, server1, 172.16.0.1, /, 200, 0.377
2026-04-20T17:44:32.073003, server2, 192.168.0.2, /products, 200, 0.894
2026-04-20T17:43:08.713061, server2, 192.168.0.5, /api/data, 200, 0.134
2026-04-20T17:37:45.617029, server2, 192.168.0.2, /products, 500, 1.19
2026-04-20T17:25:35.218363, server3, 172.16.0.1, /products, 200, 0.609
2026-04-20T17:40:17.018766, server3, 192.168.0.5, /login, 404, 0.861
2026-04-20T17:26:18.336797, server2, 192.168.0.2, /, 200, 0.463
2026-04-20T17:33:10.163696, server2, 10.0.0.8, /products, 200, 0.966
2026-04-20T17:37:15.860544, server1, 192.168.0.5, /api/data, 200, 0.947
2026-04-20T17:41:10.600954, server2, 192.168.0.2, /api/data, 200, 0.426
2026-04-20T17:37:49.737986, server1, 10.0.0.8, /products, 500, 0.161
2026-04-20T17:34:17.689964, server1, 192.168.0.2, /products, 404, 0.072
2026-04-20T17:42:53.063356, server2, 172.16.0.1, /login, 500, 0.773
2026-04-20T17:33:30.799733, server2, 192.168.0.2, /, 200, 1.065
2026-04-20T17:39:51.953266, server3, 10.0.0.8, /products, 200, 0.196
2026-04-20T17:27:53.329331, server3, 192.168.0.2, /products, 200, 0.365
2026-04-20T17:38:51.391657, server2, 10.0.0.8, /products, 200, 0.736
2026-04-20T17:40:21.667210, server1, 192.168.0.5, /, 500, 0.824
2026-04-20T17:39:05.016639, server1, 192.168.0.2, /, 500, 1.066
2026-04-20T17:29:08.700881, server2, 172.16.0.1, /, 200, 0.246
2026-04-20T17:38:09.103283, server2, 192.168.0.5, /, 404, 0.379
2026-04-20T17:41:01.253585, server1, 172.16.0.1, /, 200, 1.188
2026-04-20T17:27:13.468841, server2, 192.168.0.2, /api/data, 404, 0.748
2026-04-20T17:31:32.188554, server3, 10.0.0.8, /login, 404, 0.129
2026-04-20T17:41:17.883898, server1, 192.168.0.2, /, 200, 0.4
2026-04-20T17:35:51.128964, server3, 10.0.0.8, /, 500, 0.371
2026-04-20T17:44:06.602203, server2, 192.168.0.2, /api/data, 404, 0.146
2026-04-20T17:31:09.972894, server3, 192.168.0.2, /products, 200, 0.304
2026-04-20T17:33:05.147960, server2, 10.0.0.8, /login, 404, 0.973
2026-04-20T17:40:49.466133, server3, 10.0.0.8, /api/data, 200, 0.702
2026-04-20T17:31:28.181725, server2, 192.168.0.2, /products, 200, 1.136
2026-04-20T17:44:00.179518, server1, 10.0.0.8, /api/data, 500, 0.495
2026-04-20T17:35:45.221357, server2, 192.168.0.5, /, 404, 0.308
2026-04-20T17:32:08.065368, server2, 192.168.0.2, /login, 200, 0.975
2026-04-20T17:36:34.554287, server2, 10.0.0.8, /login, 200, 0.959
2026-04-20T17:43:01.878953, server3, 172.16.0.1, /api/data, 500, 0.405
2026-04-20T17:25:26.816984, server1, 172.16.0.1, /api/data, 200, 0.087
2026-04-20T17:39:51.878921, server3, 192.168.0.5, /, 200, 0.615
2026-04-20T17:37:41.602983, server3, 172.16.0.1, /, 200, 0.429
2026-04-20T17:40:05.687884, server3, 192.168.0.5, /api/data, 404, 1.155
2026-04-20T17:26:51.908448, server3, 10.0.0.8, /, 200, 0.193
2026-04-20T17:41:35.702396, server2, 192.168.0.5, /login, 200, 0.211
2026-04-20T17:29:02.959763, server3, 10.0.0.8, /login, 500, 1.004
2026-04-20T17:31:57.312538, server1, 192.168.0.2, /, 404, 0.153
2026-04-20T17:44:40.226343, server1, 192.168.0.5, /products, 200, 0.067
2026-04-20T17:31:24.822874, server2, 192.168.0.2, /login, 200, 1.183
2026-04-20T17:29:15.000727, server1, 10.0.0.8, /products, 404, 0.059
2026-04-20T17:28:37.254527, server2, 172.16.0.1, /products, 200, 0.993
2026-04-20T17:26:16.353095, server1, 192.168.0.2, /products, 200, 0.653
2026-04-20T17:38:24.311956, server2, 172.16.0.1, /products, 200, 0.599
2026-04-20T17:29:47.188821, server3, 10.0.0.8, /products, 404, 1.097
2026-04-20T17:43:28.915377, server2, 10.0.0.8, /, 404, 0.745
2026-04-20T17:44:03.667591, server1, 172.16.0.1, /products, 404, 0.387
2026-04-20T17:25:10.883874, server2, 172.16.0.1, /, 500, 0.458
2026-04-20T17:33:19.466210, server1, 192.168.0.2, /products, 200, 0.941
2026-04-20T17:27:43.123745, server2, 192.168.0.5, /login, 404, 0.169
2026-04-20T17:26:01.436786, server2, 10.0.0.8, /login, 500, 0.438
2026-04-20T17:25:23.280060, server3, 172.16.0.1, /login, 200, 0.611
2026-04-20T17:42:59.748719, server2, 192.168.0.5, /login, 200, 0.483
2026-04-20T17:40:07.492126, server2, 10.0.0.8, /, 200, 0.752
2026-04-20T17:34:22.850521, server2, 172.16.0.1, /api/data, 500, 0.633
2026-04-20T17:36:15.157728, server1, 192.168.0.5, /products, 200, 0.922
2026-04-20T17:35:11.914135, server3, 10.0.0.8, /, 200, 0.064
2026-04-20T17:40:13.238475, server3, 10.0.0.8, /products, 404, 1.089
2026-04-20T17:24:44.678507, server1, 172.16.0.1, /login, 200, 0.783
2026-04-20T17:34:06.161524, server1, 192.168.0.5, /products, 200, 1.133
2026-04-20T17:33:55.283717, server3, 192.168.0.5, /products, 200, 0.856
2026-04-20T17:25:01.181053, server1, 192.168.0.2, /login, 500, 0.1
2026-04-20T17:26:21.277543, server1, 192.168.0.2, /api/data, 404, 0.763
2026-04-20T17:42:27.411091, server1, 172.16.0.1, /api/data, 500, 0.173
2026-04-20T17:40:39.881863, server2, 172.16.0.1, /, 200, 0.065
2026-04-20T17:29:36.988645, server1, 10.0.0.8, /products, 200, 1.023
2026-04-20T17:42:31.613127, server2, 172.16.0.1, /, 500, 0.879
2026-04-20T17:42:02.090807, server1, 192.168.0.2, /products, 500, 1.193
2026-04-20T17:44:41.406937, server1, 192.168.0.5, /, 200, 0.643
2026-04-20T17:35:37.467087, server1, 192.168.0.5, /api/data, 200, 1.091
2026-04-20T17:29:33.269291, server2, 192.168.0.2, /login, 200, 0.092
2026-04-20T17:42:19.791138, server1, 192.168.0.2, /products, 200, 0.714
2026-04-20T17:33:56.257862, server1, 10.0.0.8, /login, 500, 0.313
2026-04-20T17:42:17.476767, server1, 192.168.0.2, /login, 200, 0.789
2026-04-20T17:41:55.184108, server3, 192.168.0.2, /login, 500, 0.751
2026-04-20T17:27:44.404142, server1, 192.168.0.2, /api/data, 200, 0.568
2026-04-20T17:44:14.649382, server3, 172.16.0.1, /, 404, 0.301
2026-04-20T17:25:54.017192, server1, 192.168.0.2, /api/data, 200, 0.612
2026-04-20T17:36:34.575605, server1, 192.168.0.2, /, 200, 0.267
2026-04-20T17:39:41.332956, server3, 10.0.0.8, /, 404, 0.689
2026-04-20T17:39:51.747066, server2, 192.168.0.5, /api/data, 200, 0.164
2026-04-20T17:26:47.690432, server3, 192.168.0.5, /api/data, 200, 0.111
2026-04-20T17:36:01.823368, server1, 10.0.0.8, /products, 200, 1.056
2026-04-20T17:35:24.121512, server3, 192.168.0.5, /, 500, 0.479
2026-04-20T17:36:17.109909, server1, 172.16.0.1, /products, 200, 0.403
2026-04-20T17:36:55.099420, server1, 10.0.0.8, /products, 200, 0.768
2026-04-20T17:37:42.683820, server1, 192.168.0.5, /login, 500, 1.003
2026-04-20T17:35:03.580294, server3, 172.16.0.1, /login, 500, 0.329
2026-04-20T17:41:37.473785, server1, 192.168.0.2, /, 200, 0.302
2026-04-20T17:26:10.933796, server2, 10.0.0.8, /api/data, 200, 0.436
2026-04-20T17:32:31.508105, server1, 10.0.0.8, /api/data, 200, 0.933
2026-04-20T17:43:59.244553, server2, 192.168.0.5, /products, 200, 0.99
2026-04-20T17:34:54.215946, server1, 10.0.0.8, /login, 404, 0.55
2026-04-20T17:30:18.808139, server1, 192.168.0.5, /products, 200, 0.702
2026-04-20T17:27:02.423453, server3, 10.0.0.8, /, 200, 1.197
2026-04-20T17:40:48.567003, server1, 192.168.0.2, /login, 500, 0.53
2026-04-20T17:28:15.719064, server3, 192.168.0.2, /login, 200, 0.991
2026-04-20T17:37:47.107151, server1, 192.168.0.5, /, 200, 0.345
2026-04-20T17:44:08.407159, server1, 192.168.0.5, /products, 200, 0.489
2026-04-20T17:39:01.556673, server2, 10.0.0.8, /products, 404, 0.955
2026-04-20T17:38:44.004755, server2, 192.168.0.5, /login, 200, 0.315
2026-04-20T17:31:56.388127, server2, 172.16.0.1, /products, 200, 0.541
2026-04-20T17:36:41.165043, server3, 172.16.0.1, /api/data, 200, 0.257
2026-04-20T17:44:19.279395, server3, 192.168.0.2, /api/data, 500, 0.931
2026-04-20T17:37:04.365905, server2, 172.16.0.1, /products, 200, 1.043
2026-04-20T17:41:24.245026, server3, 192.168.0.5, /api/data, 500, 0.117
2026-04-20T17:37:25.457359, server1, 192.168.0.5, /products, 200, 0.404
2026-04-20T17:28:47.859608, server3, 172.16.0.1, /, 200, 0.468
2026-04-20T17:31:38.906252, server3, 192.168.0.2, /api/data, 404, 0.394
2026-04-20T17:43:21.074810, server3, 172.16.0.1, /, 200, 0.487
2026-04-20T17:40:37.011236, server3, 172.16.0.1, /, 200, 0.363
2026-04-20T17:32:46.689595, server1, 192.168.0.5, /products, 404, 1.09
2026-04-20T17:41:04.211872, server2, 10.0.0.8, /, 500, 0.526
2026-04-20T17:32:26.849355, server3, 172.16.0.1, /api/data, 200, 0.352
2026-04-20T17:27:10.872027, server1, 10.0.0.8, /products, 200, 1.019
2026-04-20T17:37:03.216951, server3, 192.168.0.5, /api/data, 200, 0.48
2026-04-20T17:42:17.103211, server1, 10.0.0.8, /, 200, 0.207
2026-04-20T17:27:48.030126, server1, 172.16.0.1, /login, 200, 0.745
2026-04-20T17:31:18.211611, server3, 192.168.0.2, /products, 200, 0.908
2026-04-20T17:33:33.111018, server1, 10.0.0.8, /api/data, 500, 0.76
2026-04-20T17:42:02.570392, server1, 192.168.0.5, /api/data, 200, 0.087
2026-04-20T17:39:54.884543, server1, 192.168.0.2, /, 200, 0.862
2026-04-20T17:31:18.981333, server1, 192.168.0.5, /api/data, 200, 0.508
2026-04-20T17:29:53.552341, server3, 172.16.0.1, /api/data, 200, 1.063
2026-04-20T17:31:53.667383, server3, 10.0.0.8, /login, 500, 0.88
2026-04-20T17:29:01.572797, server3, 10.0.0.8, /, 500, 0.434
2026-04-20T17:40:43.093763, server1, 10.0.0.8, /, 200, 0.703
2026-04-20T17:44:15.909249, server1, 192.168.0.5, /login, 200, 0.098
2026-04-20T17:35:50.990010, server3, 192.168.0.5, /api/data, 200, 1.143
2026-04-20T17:29:06.219217, server3, 10.0.0.8, /products, 500, 0.872
2026-04-20T17:30:03.477334, server1, 192.168.0.2, /api/data, 500, 0.209
2026-04-20T17:27:44.328877, server1, 192.168.0.2, /products, 500, 0.897
2026-04-20T17:42:40.881315, server1, 192.168.0.5, /api/data, 404, 0.851
2026-04-20T17:26:28.256186, server1, 10.0.0.8, /, 200, 0.82
2026-04-20T17:25:06.967912, server3, 192.168.0.2, /, 200, 1.18
2026-04-20T17:40:58.161777, server1, 172.16.0.1, /, 200, 0.538
2026-04-20T17:31:01.690953, server1, 192.168.0.2, /, 200, 0.441
2026-04-20T17:36:00.059812, server1, 172.16.0.1, /, 200, 1.018
2026-04-20T17:36:14.134244, server2, 192.168.0.5, /api/data, 404, 0.323
2026-04-20T17:33:03.744032, server1, 172.16.0.1, /login, 200, 1.17
2026-04-20T17:32:45.889587, server2, 10.0.0.8, /, 200, 1.13
2026-04-20T17:37:17.694965, server2, 172.16.0.1, /, 200, 0.823
2026-04-20T17:42:31.185922, server1, 172.16.0.1, /api/data, 200, 0.554
2026-04-20T17:38:32.934846, server3, 172.16.0.1, /, 200, 0.259
2026-04-20T17:25:40.051697, server1, 10.0.0.8, /products, 404, 0.86
2026-04-20T17:33:48.252917, server2, 10.0.0.8, /api/data, 404, 0.144
2026-04-20T17:31:25.795995, server1, 10.0.0.8, /, 200, 1.133
2026-04-20T17:39:54.883066, server2, 192.168.0.2, /products, 404, 0.909
2026-04-20T17:26:08.179295, server2, 192.168.0.2, /api/data, 200, 0.281
2026-04-20T17:36:35.472190, server3, 192.168.0.5, /products, 200, 0.138
2026-04-20T17:38:15.118119, server2, 10.0.0.8, /products, 500, 1.182
2026-04-20T17:30:27.136068, server2, 192.168.0.2, /login, 200, 1.077
2026-04-20T17:39:57.305405, server1, 192.168.0.2, /api/data, 200, 0.553
2026-04-20T17:30:02.773038, server2, 192.168.0.5, /api/data, 200, 0.915
2026-04-20T17:24:56.450576, server2, 192.168.0.5, /api/data, 200, 0.283
2026-04-20T17:25:09.193233, server3, 192.168.0.2, /, 404, 0.547
2026-04-20T17:29:39.052748, server2, 192.168.0.2, /api/data, 200, 0.272
2026-04-20T17:43:43.239173, server2, 192.168.0.2, /api/data, 200, 0.413
2026-04-20T17:43:48.538525, server1, 192.168.0.5, /api/data, 404, 0.279
2026-04-20T17:27:13.146540, server1, 10.0.0.8, /products, 200, 1.156
2026-04-20T17:44:15.567674, server1, 192.168.0.5, /login, 404, 1.058
2026-04-20T17:25:09.560720, server1, 192.168.0.5, /, 200, 0.625
2026-04-20T17:26:44.953098, server1, 172.16.0.1, /login, 200, 0.852
2026-04-20T17:31:15.248906, server3, 192.168.0.5, /products, 500, 0.35
2026-04-20T17:24:47.642402, server1, 192.168.0.5, /api/data, 200, 0.877
2026-04-20T17:25:05.340137, server1, 192.168.0.5, /, 200, 0.853
2026-04-20T17:34:40.571848, server1, 192.168.0.2, /products, 200, 0.671
2026-04-20T17:24:44.709611, server3, 10.0.0.8, /, 404, 0.066
2026-04-20T17:26:01.638421, server1, 192.168.0.2, /api/data, 200, 1.128
2026-04-20T17:28:50.724551, server1, 172.16.0.1, /api/data, 404, 0.052
2026-04-20T17:40:43.436530, server1, 172.16.0.1, /api/data, 200, 0.186
2026-04-20T17:30:45.340239, server3, 192.168.0.5, /, 500, 1.196
2026-04-20T17:39:07.472828, server2, 10.0.0.8, /products, 500, 0.736
2026-04-20T17:31:34.849051, server3, 192.168.0.2, /products, 200, 1.186
2026-04-20T17:43:36.298471, server2, 192.168.0.2, /api/data, 404, 0.576
2026-04-20T17:42:44.140657, server3, 192.168.0.5, /login, 404, 1.193
